,user,tweet,location,description,friends_count,followers_count,statuses_count,created_at,retweet_count,hashtags
90,brianisabirye,It will take intense and deliberate efforts to secure lower or zero trajectories. We need to invest more and instit… https://t.co/NmgZqh8WVL,Kampala,"Commissioner-Renewable Energy at Ministry of Energy and Mineral Development, Uganda.",175,67,154,2011-06-08 13:34:42,0,[]
91,likuyanyjr,@Iberdrola_En @iberdrola Any vacancies for renewable energy Technology students?,,"Renewable Energy Technologist.
Son of Africa.",135,46,236,2020-10-21 15:52:16,0,[]
92,EACREEE4EA,"RT gnsec_net: RT @REN21: ""#ClimateChange is a problem that is here, now."" 
Let's take action ⤵️
✅ Make renewable en… https://t.co/pzRdtshvUt","Kampala, Uganda",,81,436,4607,2018-02-13 12:08:26,0,"[{'text': 'ClimateChange', 'indices': [26, 40]}]"
93,Christianyesas,Multi-day energy storage technology holds exciting potential to overcome the issue of intermittent supply of renewa… https://t.co/X6OTi37frn,Rwanda,A straight-forward project manager with an engineering background || Renewable Energy || @yaleCBEY || @wef Global Shaper,520,308,593,2017-07-08 09:36:22,1,[]
94,VIsungwa,@RufasKe Its difficult to depend on solar energy in europe during winter season but Sweden has impressed me with th… https://t.co/xFTmhw8WBB,Kenya,Isaiah 61 Visionary | Bible Student| Strategist | Investor | Space Explorer | Love Nature | Enjoying life Victoriously ✌️| His River overflows My Lake❤️,263,6,780,2020-03-14 07:07:16,0,[]
95,JobeNdeyamie,@1minute4change One way to stop the burning of fossil fuels and the release of green house gas emissions is to use… https://t.co/0IXLNGCnx8,Rwanda,"😋foodie
#Registered nurse
#nature conservationist
#student African leadership university
#climate change advocate
#Environmentalist
#Stop fossil fuels release",748,637,958,2020-07-28 12:58:24,0,[]
96,RexEnergy,"[Photo Description: Two engineers (one standing, other is kneeling)  on top of a roof installing a solar panel. In… https://t.co/eSZkrPqwVM",Tanzania,"The official Twitter account of Rex Energy, the  leading Solar energy contractors in Tanzania",1,134,120,2012-01-05 10:56:25,0,[]
97,unvisitorsnbi,"@GlobalGoalsUN 7⃣: Affordable and Clean Energy is the Goal of the Month this August.
DYK: pictured Olkaria Geotherm… https://t.co/DOvqabwKa2","Gigiri, Nairobi, Kenya",#karibUNi to the UNHQ in Africa! Official account of the UN Visitors Service Nairobi. Book a tour via un.tours@un.org; +254-20-762-2034; https://t.co/3gqbHWmrAo,1455,3586,6419,2012-07-25 12:32:10,0,[]
98,SDGsKenyaForum,New Booklet: Highlights the need for open #trade policies &amp; harmonized product standards to support #solar photovol… https://t.co/3juzMRvRKk,Kenya,Platform aimed at a coordinated approach for CSOs & citizens to engage government & development actors towards implementation of SDGs in Kenya #TwendeKaziNaSDGs,2798,7243,9462,2016-02-28 18:56:40,4,"[{'text': 'trade', 'indices': [42, 48]}, {'text': 'solar', 'indices': [104, 110]}]"
99,jnamuyanja,"Are you a small &amp; growing business in the WASH,Renewable Energy, Agribusiness&amp; Education sectors in Uganda?Access f… https://t.co/Gq23looXDi","Kampala,Uganda","Communications Specialist/ Loves books,travel &nature / Governance& Social Justice enthusiast/Renewable energy is the future #Retweetsnotendorsements",774,1075,6784,2012-08-01 15:25:18,4,[]
100,UECCC1,"UECCC provides financial, technical and other support for renewable energy development in Uganda, with particular f… https://t.co/MbjohCQfXm","Kampala, Uganda","UECCC provides financial, technical and other support for renewable energy development in Uganda, with particular focus on enabling private participation.",88,500,26,2017-08-14 13:24:27,1,[]
101,Orisdrew,"Oil majors won't lead Africa's Transition into Renewable 
https://t.co/GUb2667kTh",Nairobi,Mottainai,1329,917,27521,2011-05-04 17:36:46,0,[]
102,di_Malesi,"Blanket bans on fossil-fuel funds will entrench poverty https://t.co/daoCRajcTd 

Pseudo-Patronization of Africa in… https://t.co/Upx3FYgPj9",Nairobi,... easy going chap enjoying life one f-stop at a time ...,123,282,578,2009-10-29 06:42:39,0,[]
103,moses_mnderitu,Early evidence from Mobile Power promises transformative change in e-mobility in Sierra Leone - PREO Powering Renew… https://t.co/eMGMEzPXua,kenya,"Life is a ride, my road has led me through great highs and incredible lows, i ride focusing on the journey not the destination, but i chose to ride on 2 wheels.",1749,1353,9335,2010-11-08 04:26:10,0,[]
104,Munene_Linturi,"Aty 
City’s only rival is renewable energy 🤣🤣🤣😭",Kenya,"Meblin Atlantic Ltd|
Chelsea 💙
let learn Together",1340,1221,9083,2019-12-04 15:00:32,0,[]
